PROJECTID;VALUE;ASSIGNEE;IS_DERIVED;POST_CODE1;PRODUCT;AUGRU;DISCIPLINE;ZZBESTURINGSTYPE;VESTIGING
101000214910;PD237381;501065;X;3751 JJ;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214761;PD237382;864322;X;2597 BE;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S03
101000214911;PD237384;504250;X;2741 AB;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214843;PD237385;504250;X;3452 AS;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214762;PD237387;501065;X;3984 CN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214844;PD237388;862107;X;2284 EH;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000206749;PD228451;503895;;3038 AV;verplaatsen_laagbouw_oranje;KA1;E;PROCES;S03
101000214913;PD237389;501065;X;3824 ND;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214914;PD237390;504250;X;3437 TM;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214845;PD237391;501065;X;3817 BJ;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214763;PD237392;501065;X;3831 PD;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214764;PD237393;501065;X;3723 WB;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214915;PD237394;864322;X;3067 NT;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S03
101000214725;PD237239;501042;;3356 EB;LAADPAAL;KA1;E;PROCES;S01
101000214728;PD237249;501042;;3344 JJ;LAADPAAL;KA1;E;PROCES;S01
101000214603;PD236995;504382;;3343 LB;COMBI;KA1;E;PROCES;S01
101000214455;PD237027;501360;;2718 RG;COMBI;KA1;E;PROCES;S03
101000214539;PD237046;504382;;2969 AR;combi_laagbouw_groen;KA1;E;PROCES;S01
101000214490;PD237136;504382;;2518 CB;COMBI;KA1;E+G;PROCES;S03
101000214917;PD237396;504250;X;3404 DD;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214462;PD237047;504382;;2965 BB;COMBI;KA1;E;PROCES;S01
101000214765;PD237397;750549;X;2612 AX;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000214620;PD237082;501360;;2652 JB;combi_laagbouw_groen;KA1;E;PROCES;S03
101000214623;PD237087;504382;;4142 EN;COMBI;KA1;E;PROCES;S01
101000214479;PD237095;504382;;3989 NZ;COMBI;KA1;E;PROCES;S05
101000147086;PD168044;603310;;3143 CT;GROOTVERBR;KA1;E;PROCES;S03
101000214766;PD237398;501256;X;3412 KB;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S05
101000214847;PD237400;501065;X;3911 AS;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214918;PD237401;862107;X;3051 NM;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000214919;PD237402;862107;X;3121 XM;VERLICHT;KA1;E;PROCES;S03
101000214767;PD237403;504250;X;3707 CR;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214830;PD237341;503895;;2931 LD;sloop_enkelvoudig_primair;KA1;E;PROCES;S03
101000210328;PD232661;503895;;3034 CP;aanleg_laagbouw_oranje;KA1;E+G;PROCES;S03
101000214849;PD237409;763193;X;9288 XJ;GASLOOS;KA1;G;PROCES;S05
101000214768;PD237410;763841;X;3562 KW;COR;KA1;E;PROCES;S05
101000194568;PD216634;504224;;3945 BC;combi_laagbouw_groen;KA1;E;PROCES;S05
101000214922;PD237406;749620;;1182 BK;VERPLAATS;KA1;G;PROCES;S02
101000214719;PD237223;603847;;2628 ZA;teruglevering_proces_mloea;KA1;E;PROCES;S03
101000214592;PD237229;603847;;2271 AX;teruglevering_proces_mloea;KA1;E;PROCES;S03
101000214729;PD237252;603847;;2286 BM;teruglevering_proces_mloea;KA1;E;PROCES;S03
101000206418;PD228058;864396;;3224 AT;combi_laagbouw_groen;KA1;E;PROCES;S01
101000214909;PD237379;603847;;2741 JE;TERUGLEV;KA1;E;PROCES;S05
101000213840;PD236340;503895;;2522 MX;aanleg_laagbouw_oranje;KA1;E+G;PROCES;S03
101000214851;PD237414;750549;X;2718 JZ;verzwaren_compleet_vervangen;KA1;E;PROCES;S03
101000213592;PD236160;864396;;3151 JB;combi_laagbouw_groen;KA1;E;PROCES;S03
101000214852;PD237415;862107;X;3132 KA;verzwaren_zekeringwissel;KA1;E;PROCES;S03
000031020709;PD237416;501891;;3828 PP;;N06;E;PROJECT;S05
101000212638;PD235032;501360;;2809 WB;combi_laagbouw_groen;KA1;E;PROCES;S05
101000212070;PD234551;750549;X;2593 ED;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000213273;PD235762;501701;;2989 AK;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S01
101000214854;PD237421;864322;X;2517 KB;aardgasloos_renoveren_laagbouw_8_uur;KA1;G;PROCES;S03
000031020692;PD237420;501891;;3824 ED;;N06;E;PROJECT;S05
101000214757;PD237374;503950;X;3531 GZ;verplaatsen_laagbouw_oranje;KA1;E+G;PROCES;S05
101000214769;PD237422;501065;X;3981 GD;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214770;PD237423;603329;X;3341 RD;GASLOOS;KA1;G;PROCES;S01
101000147524;PD168361;503128;;3311 GR;woningbouw;KA1;E;PROJECT;S01
000031019152;PD220643;503128;;3311 GR;;K15;E;PROJECT;S01
101000147526;PD168365;503128;;3311 GR;woningbouw;KA1;E;PROJECT;S01
101000214771;PD237425;503400;X;3281 VA;verzwaren_zekeringwissel;KA1;E;PROCES;S01
000031020710;PD237424;501891;;3824 ED;;N06;E;PROJECT;S05
101000214772;PD237427;763841;X;3445 TE;COR;KA1;E;PROCES;S05
101000214928;PD237428;750549;X;2264 AG;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000214834;PD237345;864396;;3061 WJ;combi_laagbouw_groen;KA1;E;PROCES;S03
101000214760;PD237380;504382;;4208 CP;combi_laagbouw_groen;KA1;E;PROCES;S01
101000214753;PD237360;503950;X;3992 LX;aanleg_laagbouw_groen;KA1;E;PROCES;S05
101000214699;PD237346;504382;;3371 DZ;COMBI;KA1;E;PROCES;S01
101000214856;PD237429;750549;X;2551 BK;VERLICHT;KA1;E;PROCES;S03
101000214744;PD237299;501360;;2821 AN;COMBI;KA1;E+G;PROCES;S05
101000214684;PD237297;501065;X;3742 ZK;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214680;PD237295;501065;X;3742 ZK;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000212823;PD235275;604188;;2286 BL;gvb-proj._verplaatsen_e_3x100a_t/m_1750kva__excl._net;KA1;E;PROJECT;S03
101000214810;PD237285;501360;;2821 AN;COMBI;KA1;E+G;PROCES;S05
101000214930;PD237431;750549;X;2595 WS;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000214673;PD237256;504382;;4142 LR;COMBI;KA1;E;PROCES;S01
000031020666;PD237198;504073;;3732 CB;;N06;E;PROJECT;S05
101000214167;PD236740;864396;;3013 AJ;combi_laagbouw_groen;KA1;E;PROCES;S03
101000214773;PD237432;503895;;3047 BP;aanleg_laagbouw_groen;KA1;E;PROCES;S03
101000214641;PD237151;604158;;3314 BA;aardgasloos_renoveren_laagbouw_8_uur;KA1;G;PROCES;S01
101000214557;PD237108;604158;;3281 NJ;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000214611;PD237049;604158;;3223 TJ;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000214607;PD237026;604158;;3362 ED;GASLOOS;KA1;G;PROCES;S01
101000214916;PD237395;604158;;3077 LH;aardgasloos_renoveren_laagbouw_6_uur;KA1;G;PROCES;S01
101000214912;PD237386;604158;;3341 BJ;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000214267;PD236845;864396;;3045 BX;combi_laagbouw_groen;KA1;E;PROCES;S03
101000214932;PD237434;862107;X;3141 RA;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000214622;PD237086;604158;;3318 JP;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000214905;PD237368;603310;X;2544 CV;grootverbruik_proces_verwijderen;KA1;E;PROCES;S03
101000127624;PD148588;501717;;2611 DT;grootverbruik_projecten;KA1;E;PROJECT;S03
101000214933;PD237435;750549;X;2612 KS;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000214931;PD237433;749620;;1969 ND;GASLOOS;KA1;G;PROCES;S02
101000214934;PD237437;504250;X;2743 JG;verzwaren_vervangen_aansluitkast;KA1;E;PROCES;S05
101000214774;PD237438;750549;X;2492 LV;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000214548;PD237075;604158;;3362 EN;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000210474;PD233033;605144;;2521 CA;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S03
101000214858;PD237439;750549;X;2525 LV;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000214545;PD237066;604158;;3079 ZP;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000214859;PD237440;862107;X;3028 AC;VERLICHT;KA1;E;PROCES;S03
101000214775;PD237442;504250;X;3643 BJ;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214860;PD237443;501065;X;3994 HB;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214935;PD237444;765816;X;3621 XP;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000214863;PD237446;750549;X;2514 KN;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000214862;PD237447;864322;X;2266 ED;GASLOOS;KA1;G;PROCES;S03
101000214864;PD237449;864322;X;2266 EN;GASLOOS;KA1;G;PROCES;S03
101000214776;PD237452;862107;X;2661 PB;verzwaren_compleet_vervangen;KA1;E+G;PROCES;S03
101000214544;PD237061;864396;;3045 CH;combi_laagbouw_groen;KA1;E;PROCES;S03
101000214807;PD237282;504431;;3314 GP;sloop_enkelvoudig_primair;KA1;E;PROCES;S01
000031020671;PD237441;504073;;3731 AJ;;N06;E;PROJECT;S05
101000214777;PD237455;504250;X;3585 LJ;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000211066;PD233678;604188;;2493 BR;verkoop_proces_uitvoering_projecten_verkoop_AA;KA1;E;PROJECT;S03
000031020672;PD237453;504073;;3721 XC;;N06;E;PROJECT;S05
101000214937;PD237457;504250;X;3512 AV;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214867;PD237458;504250;X;2742 GG;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214868;PD237459;864322;X;2511 ZA;GASLOOS;KA1;G;PROCES;S03
101000214714;PD237214;TM00128;;3261 AP;SLOOP;KA1;E+G;PROCES;S01
000031020712;PD237460;504073;;3721 JJ;;N06;E;PROJECT;S05
101000214778;PD237461;862107;X;3038 RD;verzwaren_vervangen_aansluitkast;KA1;E;PROCES;S03
101000207404;PD229253;501812;;3441 EH;wb_>5_aanleg_g4_t/m_g25_laagbouw_incl._net;KA1;E+G;PROJECT;S05
000031020674;PD237464;504073;;3721 VA;;N06;E;PROJECT;S05
101000214781;PD237466;501256;X;3438 AR;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S05
101000214907;PD237371;603310;;3112 NA;grootverbruik_proces_aanleg;KA1;E;PROCES;S03
101000214870;PD237469;504250;X;3523 BH;verzwaren_vervangen_aansluitkast;KA1;E+G;PROCES;S05
101000214444;PD237005;504382;;3341 HE;COMBI;KA1;E;PROCES;S01
101000214783;PD237473;504250;X;3417 GP;VERLICHT;KA1;E;PROCES;S05
101000214921;PD237405;503400;;3077 BG;verzwaren_compleet_vervangen;KA1;E+G;PROCES;S01
000031020335;PD233001;501844;;3039 ER;;K15;E;PROJECT;S03
101000214872;PD237476;862107;X;3035 AG;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000214784;PD237480;864322;X;2562 KG;GASLOOS;KA1;G;PROCES;S03
101000214876;PD237483;503400;X;3342 GJ;verzwaren_zekeringwissel;KA1;E;PROCES;S01
000031003978;PD003885;504449;;2871 RM;;N06;E;PROJECT;S05
101000214877;PD237484;501065;X;3831 JE;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214785;PD237485;503400;X;3161 XG;VERLICHT;KA1;E;PROCES;S01
101000214880;PD237489;504250;X;3607 PX;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214943;PD237490;504250;X;2914 KJ;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214787;PD237491;501065;X;3941 ZS;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214788;PD237492;501065;X;3817 KH;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000211593;PD234230;604158;;3291 CE;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000214841;PD237378;604158;;3261 BD;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000213079;PD235544;604158;;3079 XS;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000214718;PD237221;604158;;3286 AC;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000212854;PD235361;604158;;3362 EP;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000213089;PD235616;604158;;4204 SN;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000212861;PD235377;604158;;3381 BA;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S01
101000213259;PD235712;604158;;4204 BB;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S01
101000213347;PD235792;604158;;3081 TE;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S01
101000212503;PD234917;604158;;3202 JV;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S01
101000214590;PD237220;604158;;3343 PA;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000212593;PD235233;604158;;3328 MD;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S01
101000214790;PD237494;864322;X;2624 KX;GASLOOS;KA1;G;PROCES;S03
101000214369;PD236899;604158;;3341 BA;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000214791;PD237496;504250;X;3905 KN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214881;PD237498;503400;X;3074 GD;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000214882;PD237499;503400;X;4132 AT;VERLICHT;KA1;E;PROCES;S01
101000214793;PD237495;503400;X;3083 AR;VERLICHT;KA1;E;PROCES;S01
101000214945;PD237502;864322;X;2552 AE;GASLOOS;KA1;G;PROCES;S03
101000213379;PD235898;864396;;3125 AN;combi_laagbouw_groen;KA1;E+G;PROCES;S03
101000214946;PD237503;503400;X;3352 BM;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000210961;PD233480;TM00128;;3145 XC;verplaatsen_laagbouw_oranje;KA1;E+G;PROCES;S03
101000173236;PD194637;501701;;3361 HJ;gvb-proj._aanleg_e_3x100a_t/m_1750kva__incl._net;KA1;E;PROJECT;S01
101000214947;PD237508;504250;X;3562 TN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214848;PD237407;503950;X;3615 BA;verplaatsen_laagbouw_oranje;KA1;E+G;PROCES;S05
101000214556;PD237103;503895;;3125 AV;sloop_enkelvoudig_primair;KA1;E;PROCES;S03
101000202301;PD224142;864396;;3023 TB;combi_laagbouw_groen;KA1;E+G;PROCES;S03
101000214886;PD237517;501256;X;3401 XL;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S05
101000214884;PD237512;749620;;2042 CH;GASLOOS;KA1;G;PROCES;S02
101000210116;PD232488;604158;;3372 DA;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000214799;PD237519;750549;X;2728 DK;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000214887;PD237506;864322;X;2613 DP;GASLOOS;KA1;G;PROCES;S03
101000214888;PD237521;504250;X;2743 DW;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214952;PD237522;503400;X;3297 DA;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000215001;PD237525;765816;X;2861 DS;GASLOOS;KA1;G;PROCES;S05
101000213662;PD236166;503895;;3066 GC;VERPLAATS;KA1;E+G;PROCES;S03
101000214954;PD237526;300515;;3901 GH;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000214956;PD237530;504250;X;3641 RH;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214890;PD237531;762728;X;2265 WW;ov_minderdan_10_aansluitingen;KA1;E;PROCES;S03
101000214846;PD237399;504015;;3902 VH;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S05
101000214891;PD237533;750549;X;2515 LV;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000209990;PD232450;503895;;2906 RD;verplaatsen_laagbouw_oranje;KA1;E;PROCES;S03
101000215000;PD237524;749620;;2111 WC;GASLOOS;KA1;G;PROCES;S02
101000215006;PD237540;765816;X;3992 CK;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000214824;PD237330;504015;;3582 JA;aardgasloos_renoveren_hoogbouw_i_stop;KA1;G;PROCES;S05
101000214894;PD237545;750549;X;2715 BJ;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000215008;PD237547;504250;X;3544 NA;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
000031020338;PD233053;603786;;3231 LA;;N06;G;PROJECT;S01
000031020339;PD233090;603786;;3235 NJ;;N06;G;PROJECT;S01
000031020367;PD233092;603786;;3235 NJ;;N06;G;PROJECT;S01
000031020379;PD233439;603786;;3234 LC;;N06;G;PROJECT;S01
000031020402;PD233440;603786;;3234 KC;;N06;G;PROJECT;S01
101000215009;PD237553;503400;X;2993 BG;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000214963;PD237554;504250;X;3452 LH;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215010;PD237557;504250;X;3645 AH;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215102;PD237564;504250;X;3513 AG;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214967;PD237562;501065;X;3742 AH;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214968;PD237565;862107;X;3141 AA;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215011;PD237566;504250;X;3533 VB;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215012;PD237567;864322;X;2625 VV;GASLOOS;KA1;G;PROCES;S03
101000215013;PD237569;501065;X;3768 GN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215014;PD237570;604158;X;4143 HL;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000214969;PD237573;501065;X;3826 CA;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215015;PD237571;750549;X;2721 HC;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215016;PD237572;501065;X;3972 PA;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215017;PD237575;504015;X;3831 XD;aardgasloos_renoveren_laagbouw_6_uur;KA1;G;PROCES;S05
101000214970;PD237578;501065;X;3817 JK;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215104;PD237579;504250;X;3642 CP;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215105;PD237577;504250;X;3621 VN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215106;PD237576;501065;X;3743 DS;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215019;PD237581;864322;X;2716 PM;GASLOOS;KA1;G;PROCES;S03
101000214971;PD237582;862107;X;2285 XP;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000214972;PD237583;862107;X;2661 CA;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000214973;PD237584;750549;X;2548 ZX;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215108;PD237586;504015;X;3706 AA;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S05
101000214974;PD237587;501065;X;3825 GV;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214976;PD237589;504015;X;3706 AA;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S05
101000214977;PD237590;501065;X;3761 XV;verzwaren_compleet_vervangen;KA1;E;PROCES;S05
101000214978;PD237591;501065;X;3743 HN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215020;PD237592;862107;X;3053 LN;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000215109;PD237593;862107;X;3151 KA;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215110;PD237594;862107;X;2925 CP;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000214979;PD237595;504250;X;3562 CR;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215021;PD237596;504250;X;3648 KN;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215111;PD237597;501065;X;3991 MK;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000207074;PD228894;500216;;3641 JW;gvb-proj._verplaatsen_e_3x100a_t/m_1750kva__incl._net;KA1;E;PROJECT;S05
101000214980;PD237598;501065;X;3824 NW;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000214981;PD237599;503400;X;4205 VE;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000214982;PD237602;504015;X;3612 WB;GASLOOS;KA1;G;PROCES;S05
101000214983;PD237603;863935;X;3071 AA;COR;KA1;E;PROCES;S01
101000206087;PD227933;502927;;3992 DH;gvb-proj._verlicht/verzwaar_gas_-_incl._graafwerk_incl._net;KA1;G;PROJECT;S05
101000210058;PD232430;504224;;3991 DL;wb_>5_aanleg_e_t/m_1750kva_laagbouw_incl._net;KA1;E;PROJECT;S05
101000214984;PD237604;504015;X;3812 HE;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000214986;PD237606;504250;X;3403 ZA;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000214987;PD237607;864322;X;3011 NP;aardgasloos_renoveren_hoogbouw_i_stop;KA1;G;PROCES;S03
101000214988;PD237608;864322;X;3131 HL;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S03
101000214989;PD237609;504250;X;2803 TG;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000186576;PD208438;504461;;3582 EH;combi_laagbouw_groen;KA1;E+G;PROCES;S05
101000214990;PD237610;504250;X;3404 GJ;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215024;PD237612;503400;X;3332 TD;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000215113;PD237613;750549;X;2625 GH;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000214991;PD237614;750549;X;2593 HL;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000214992;PD237615;864322;X;2595 GN;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S03
101000215114;PD237618;864322;X;2584 CA;aardgasloos_renoveren_hoogbouw_bo_stop;KA1;G;PROCES;S03
101000215026;PD237620;504015;X;2841 VW;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000215027;PD237621;864322;X;2265 CM;aardgasloos_renoveren_laagbouw_8_uur;KA1;G;PROCES;S03
101000214995;PD237622;750549;X;2514 KT;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215115;PD237623;503400;X;3297 GH;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000215116;PD237624;504250;X;3515 BP;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215117;PD237625;503400;X;3353 XN;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000215118;PD237626;862107;X;3141 KJ;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215028;PD237627;504015;X;3831 ER;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000214996;PD237628;750549;X;2521 CJ;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000215119;PD237629;862107;X;2631 GH;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215120;PD237630;503400;X;3332 VA;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000214997;PD237631;501065;X;3822 EM;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215121;PD237632;504015;X;3994 EM;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S05
101000214998;PD237633;862107;X;3035 EG;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215029;PD237634;501065;X;3823 DP;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215122;PD237635;503400;X;3214 EA;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000214999;PD237636;864322;X;2903 VH;aardgasloos_renoveren_hoogbouw_afzuig;KA1;G;PROCES;S03
101000215200;PD237637;604158;X;3214 VP;aardgasloos_renoveren_laagbouw_4_uur;KA1;G;PROCES;S01
101000215201;PD237638;750549;X;2525 CA;verzwaren_zekeringwissel;KA1;G;PROCES;S03
101000215030;PD237639;504250;X;3604 BD;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215124;PD237641;503400;X;3315 KL;verzwaren_zekeringwissel;KA1;E+G;PROCES;S01
101000215202;PD237642;501065;X;3911 SL;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215031;PD237643;501065;X;3812 EP;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215203;PD237644;504015;X;3825 BG;aardgasloos_renoveren_laagbouw_8_uur;KA1;G;PROCES;S05
101000215032;PD237645;504250;X;3431 GK;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215204;PD237646;750549;X;2612 XA;verzwaren_compleet_vervangen;KA1;E;PROCES;S03
101000215125;PD237647;501065;X;3984 CN;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215205;PD237648;750549;X;2263 TK;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215033;PD237649;504250;X;3417 CE;VERLICHT;KA1;E;PROCES;S05
101000215206;PD237650;503400;X;3333 GE;verzwaren_zekeringwissel;KA1;E;PROCES;S01
101000215126;PD237652;504250;X;3401 BT;verzwaren_zekeringwissel;KA1;E;PROCES;S05
101000215127;PD237653;862107;X;3141 KM;verzwaren_zekeringwissel;KA1;E+G;PROCES;S03
101000215207;PD237655;501065;X;3911 AL;verzwaren_zekeringwissel;KA1;E+G;PROCES;S05
101000215128;PD237654;501065;X;3751 VN;VERLICHT;KA1;E;PROCES;S05
101000215208;PD237656;862107;X;2665 CX;verzwaren_zekeringwissel;KA1;E;PROCES;S03
101000215129;PD237657;501065;X;3993 SR;verzwaren_zekeringwissel;KA1;E;PROCES;S05
